H_RATIO_3A_PCT_CHG,HSN1F_3A_PCT_CHG,PERMIT_3A_PCT_CHG,STOCK_MKT_3A_PCT_CHG,BAA_YEILD_10Y_2A_PCT_CHG,US10Y_3A_PCT_CHG,RPCE_A_PCT_CHG,UEMP_3A_PCT_CHG,RGDP_M_PCT_CHG,YEAR,MONTH
0.015151515,0.033333333,-0.173098126,-2.272815297,-0.227678571,-0.365044248,-0.502369668,-0.16589847,-0.068181818,1987,5
-0.266666667,0.461716937,0.940106952,-0.416019566,-0.715789473,-0.050420168,-1.418918919,0.003488391,-0.17679558,1984,6
0.106382979,-0.062605753,0.030833333,-0.867555017,-0.271084338,0.055276382,0.8674033139999999,-0.186868285,0.174468085,1965,7
-0.049180328,0.530201342,0.610692771,-9.651646771,1.373831775,-0.02056962,3.628895184,0.598310123,0.068181818,1972,4
-0.018867925,0.211981567,0.015828151,-0.103743889,1.097315436,-0.289400922,-0.494556765,-0.25590707,0.388888889,1986,5
-0.181818182,0.377358491,0.214561856,1.532150689,-0.12499999949999999,-0.317324185,3.6666666660000002,0.550545135,0.2,2003,7
-0.057692308,0.459016393,0.228412256,-3.814395497,-0.605590062,0.063348416,1.014492753,-0.292475086,-0.014492754,2017,11
0.019230769,0.311778291,0.237859267,-0.90888253,0.023715415500000003,-0.262068966,-0.050632911,-0.327650169,0.041919192,2016,11
-0.160714286,-0.058161351,0.040348101,-0.928309111,2.5999999995,0.360381862,6.691304349000001,-0.284122844,0.375,1967,12
-0.072727273,0.435416667,0.461960247,-0.425429312,1.9345794389999997,-0.018211921,-0.770886075,0.687772249,0.712765957,1971,12
0.112903226,0.047413793,0.074274139,1.017455904,-0.14383561649999999,0.18972332,0.249097473,-0.221497718,-0.222222222,1979,8
0.033333333,-0.012362637,-0.170345218,-0.525129693,-0.5249999999999999,0.044827586,-2.028960819,-0.239375663,-0.095588235,1989,1
-0.435294118,0.657327586,0.576074332,-1.383793172,-0.15898617450000002,-0.292079208,1.528517109,-0.02469543,-0.101190476,1993,11
0.177777778,0.254273504,0.193096009,-2.822109584,-0.253424658,0.133333333,1.313099043,-0.192001925,0.208955224,2006,1
0.090909091,0.221978022,0.207293666,0.340059575,-0.47185430399999995,-0.041322314,-0.5280898890000001,-0.256878816,-0.023255814,2017,7
-0.116666667,-0.051330798,-0.198513011,-1.685410593,0.044117647499999996,0.197994987,-1.915721232,-0.285078192,0.476190476,1966,5
0.746031746,-0.698130009,-0.743243243,-6.803593548,3.4411764705000003,-0.434869739,-9.849999999,0.958670235,-0.404255319,2009,3
0.029850746,0.02907916,-0.051713396,0.335227866,0.0,-0.371257485,-0.9739726020000001,-0.176803298,-0.073170732,1987,6
1.0,0.003546099,0.26858345,-0.046814448,-0.808163265,0.00135318,-2.814469077,-0.121676341,-0.936507937,1973,8
-0.164179104,0.319354839,0.82616179,1.425054747,-0.38216560499999996,-0.213872832,10.257762558,-0.285249494,-0.685144928,2014,3
-0.055555556,0.088777219,-0.119293974,-7.252178283,-0.074660634,-0.177182368,-1.5,-0.229884416,0.2,1987,10
-0.163636364,-0.074074074,0.114261168,-0.945468944,2.1375,0.375598086,4.100000001,-0.265322971,0.6,1967,11
0.025641026,0.079861111,0.073519401,-1.824903684,0.053784861,-0.023809524,-1.2786885239999999,-0.200708742,0.363636364,2000,10
0.137931034,-0.064738292,-0.20409292,-0.21854096,-0.4784053155,-0.122942885,0.204747774,-0.226410936,-0.294117647,1988,7
-0.033333333,-0.080424886,0.313094367,-0.860981124,0.653571429,0.025225225,2.285714286,0.233284075,-0.046511628,1983,7
-0.078431373,0.310344828,0.415922619,1.415981671,1.4866071435000001,0.185454545,-0.111428571,0.65485086,0.142857143,1971,6
0.233333333,-0.321727019,-0.357519789,-0.229416969,0.0499999995,-0.130681818,-3.5300000010000003,0.319516563,-0.111111111,1991,9
-0.402439024,0.547038328,0.858928571,-0.458279855,-0.21086262,-0.050724638,2.526315789,-0.279283284,-0.230298913,2013,10
0.106382979,-0.146911519,0.048301887,6.990976954,-0.2050359705,0.30802603,-1.909090908,-0.179569197,0.5,1968,12
-0.3125,0.354237288,0.458699473,-0.65239359,-0.5304182504999999,-0.027704485,-1.307692308,0.314384138,0.153846154,1977,4
-0.450549451,0.602941176,0.323763955,-1.088406662,-0.44042553149999997,-0.00665779,-0.51081081,0.435882436,0.181818182,1977,3
1.204545455,-0.153721683,-0.161838791,-1.490850836,-0.46046511600000006,0.144026187,-5.1298174439999995,-0.109661783,-1.072829132,1974,1
0.222222222,0.263157895,0.336875664,-1.406315854,0.4354838715,0.313953488,-1.207692309,-0.371132157,0.916666667,2015,11
0.29787234,-0.08538163,0.010448679,-9.133506031,0.7263157889999999,-0.38715131,-0.946768062,-0.196681978,0.121212121,1986,11
-0.076923077,0.403740374,0.240096038,-9.815939041,-0.287234043,-0.254863813,-1.128260871,0.306938088,0.12,2004,3
0.132075472,-0.098196393,0.336734694,-0.923770428,0.35135135100000003,0.290794979,-1.835820897,-0.114315564,-0.590909091,1969,4
0.03125,-0.011922504,-0.167342212,-0.808373209,-0.170955882,-0.307757167,1.5503875980000001,-0.200971533,0.523809524,1988,2
-0.445783133,0.403278689,0.708688245,-5.439299033,0.027272726999999997,-0.396875,0.26865671700000004,-0.220672524,-0.01552795,2013,5
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.34883721,-0.207030921,0.442857143,1962,12
-0.403669725,-0.309468822,-0.188205772,-0.141209458,0.07731958800000001,-0.376693767,-1.571428572,0.378636419,-0.022222222,2011,8
-0.166666667,-0.137071651,-0.201210287,-1.098257139,0.0,-0.107487923,0.97165992,0.444118472,-0.03030303,1992,5
-0.152777778,0.49907919,1.077367206,-1.307362304,-0.7563025214999999,-0.02308627,6.040909092,-0.287236182,0.794736842,1978,3
0.094339623,0.156299841,0.198347107,4.218273013,-0.27594339599999995,-0.097953216,0.551612904,-0.251250317,0.389830508,1995,6
0.272727273,-0.229885057,0.092015209,-0.023962155,-0.03358209,0.233766234,-1.909825035,-0.184897359,1.0,1968,11
0.0,-0.607969152,-0.568699486,2.430499329,-0.05714285699999999,-0.36,0.139285713,1.036413247,-0.067307692,2010,6
0.133333333,0.337662338,0.246236559,-2.794516649,0.203007519,0.261627907,-1.250539956,-0.339839706,-0.2,2015,8
-0.142857143,-0.117117117,0.179001721,-4.298169824,1.022727273,0.366666667,0.980357142,-0.231049967,-0.063291139,1968,3
1.547619048,-0.649388049,-0.464366773,-0.531534621,1.167664671,-0.019138756,-5.347826088,0.162091609,-2.0,2008,6
-0.372093023,-0.008944544,-0.019936204,1.871163725,0.9456521744999999,0.015399423,13.718181819,0.655226505,-0.324451411,1982,11
0.584615385,-0.553884712,-0.59275766,-0.47999358,0.6940298505,0.719636776,-4.975609755,0.366570429,-0.766596195,1981,10
1.4,-0.208516887,-0.226833428,-1.490850836,-0.414746544,0.221052632,-5.316455697,-0.104145265,-0.431372549,1974,2
-0.285714286,0.36809816,0.631329114,-0.458279855,-0.2798165145,-0.17325228,1.305,-0.277815405,-0.4375,2013,11
0.114754098,0.626106195,0.934199134,4.313194326,-0.5604395609999999,-0.179084967,1.5843270870000001,0.241059256,0.164251208,1972,11
0.131578947,0.204290092,0.2375,-3.207333727,-0.618421053,-0.176817289,0.39090908999999996,-0.095155488,0.032520325,2004,11
-0.181818182,0.658792651,0.233090531,0.155255767,0.29735682750000003,-0.452554745,0.0,-0.305417734,-0.06557377,2016,7
-0.453125,0.403385049,0.159500693,-0.775543672,0.8679245279999999,-0.154115587,0.5903890169999999,-0.255533198,-0.141414141,1998,11
0.228571429,-0.124623116,-0.063397129,-3.599170278,0.863207547,-0.053830228,3.3763066200000003,0.219018464,-0.245059289,2001,10
0.763157895,-0.111888112,-0.177435388,-0.938386445,-0.28436019,0.1002331,5.499999999,-0.211387341,0.617021277,2006,9
-0.058823529,-0.181818182,-0.463162624,-2.302230933,1.0509554145,0.165662651,2.466666666,0.616655075,0.157676349,1976,1
0.70212766,-0.086687307,-0.401996847,-2.239185032,-0.44497607699999997,0.162576687,2.413793103,-0.114110635,-1.566666667,1974,5
0.111111111,0.22147651,0.197966102,0.42212101,0.664670658,-0.172216936,-0.624999999,-0.291218719,-0.175438596,1986,2
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.9179999999999999,-0.207030921,0.014925373,1963,3
-0.315068493,0.353057199,0.392974753,-0.884200894,0.070175439,-0.263871763,1.212121212,-0.020085327,0.136752137,1994,2
-0.37037037,0.648148148,0.817343173,-0.686626709,-0.3974763405,-0.201117318,0.20000000099999998,-0.250088259,-1.405555556,2014,1
0.057692308,-0.203971119,0.050929669,-9.464578782,1.5681818174999997,0.361904762,7.285714286999999,-0.142894643,-0.224852071,1968,6
-0.230769231,0.15974026,0.200431034,-0.675971344,0.7248322155,-0.130307467,-0.331578948,-0.191817824,0.106918239,1999,8
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.5660377365,0.024509804,-1.254211332,-0.207030921,0.059384164,1964,11
0.078947368,-0.171428571,-0.300371747,-0.715217903,0.6720779219999999,-0.066740823,-5.613240417,0.044935038,-0.157407407,1990,11
-0.365079365,0.284866469,0.217151849,-0.033023084,0.12499999949999999,-0.149321267,3.1189801710000005,-0.224397095,-0.025641026,1998,4
-0.126760563,0.215264188,0.394655704,-3.127774554,-0.3375,-0.141475212,-0.933333333,-0.105530127,-0.231343284,1994,6
-0.521276596,1.024937656,0.858778626,-0.808254003,-0.12857142900000001,-0.286773795,5.660000001,-0.049561585,-0.112582781,1993,12
0.145454545,-0.331606218,-0.45541636,-1.473106327,0.977272728,0.216019417,-2.479591836,-0.387406623,-0.01,1966,10
0.169014085,-0.482517483,-0.40482399,-1.068694003,0.1375000005,0.597765363,0.473684211,0.65075251,-1.571428571,1982,6
1.488372093,-0.604395604,-0.543158861,-4.132329422,1.2395209575,-0.03,-4.0169491530000005,0.105773888,-0.666666667,2008,5
0.196969697,-0.279521674,-0.440655738,6.744593192,1.0419847335,-0.062126643,-2.797927461,0.240987917,-0.894736842,1991,2
0.036363636,0.19379845,0.178861789,-0.983028701,-0.019999999499999997,0.209507042,-0.882352941,-0.20429067,-0.228571429,1996,7
0.05,0.006849315,0.009937888,-0.801027503,0.368055555,-0.032967033,-2.0775,0.03030281,-1.322580645,2001,6
0.705882353,0.166990291,0.304878049,-0.046814448,-0.736238532,-0.05312085,-2.4347240909999996,-0.087432319,-0.953328595,1973,7
0.016949153,-0.217339667,-0.18339307,-2.498757375,1.5750000000000002,0.51226158,4.245,0.151762276,0.195273632,1980,8
0.672727273,-0.417391304,-0.508561644,-0.008575404,2.4342105270000003,0.398351648,-8.019455253,0.069784519,-0.3125,1980,5
-0.185185185,-0.145762712,-0.028458498,0.257116631,1.0403225805,0.257142857,-0.522222222,-0.173427569,-0.070175439,1967,8
-0.045454545,0.109709962,0.108516484,-1.824903684,-0.011627907,-0.015490534,-1.6112903219999999,-0.176073568,-0.48,2000,11
0.175,0.236580517,0.257921067,-3.488128193,-0.375,0.065989848,-1.5681818189999999,-0.135285937,-0.102040816,2005,9
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,0.44999999999999996,-0.207030921,0.326086957,1963,5
-0.317460317,0.238390093,0.118656716,-4.468264216,-0.18,-0.242462312,1.11764706,-0.204441712,-0.132231405,1997,10
-0.016949153,0.059770115,0.447424893,-0.958900274,0.0409090905,0.30876494,-2.142857142,-0.002329396,0.294117647,1969,6
0.05,0.063333333,0.045184304,2.166069801,0.469565217,-0.148531952,2.635714287,0.350645124,-0.090909091,2002,6
0.130434783,0.328,0.355952381,-2.794516649,0.111940299,0.380952381,-1.0962800879999999,-0.340065068,-0.433962264,2015,7
-0.349206349,0.247787611,0.163969036,-1.703525309,0.27631578900000003,-0.138709677,-0.053571429,-0.182986368,0.098039216,1998,8
0.323943662,-0.533700138,-0.472684086,-1.158662481,-0.0401337795,0.499459459,2.714285715,0.651192209,-3.16,1982,4
0.06779661,0.317982456,0.100440529,-1.431465978,-0.44776119449999996,0.331797235,-0.054054054000000004,-0.244474152,-0.078431373,2018,8
0.017241379,0.406909789,0.252405625,-0.799288629,0.22656250049999999,-0.072106262,-2.174183514,-0.35784686,0.088888889,1985,11
0.129032258,0.021381579,0.088958991,-0.900499037,0.9672131145,-0.384549356,2.34375,-0.209663844,-0.145299145,1986,8
-0.344086022,0.534552846,0.839694656,-0.961949436,-0.4452054795,-0.088308458,-0.537796977,0.181221934,-0.026315789,1977,7
0.016666667,0.422222222,0.460791117,-6.55097768,0.9847328249999999,-0.016207455,2.675675676,0.7099521,0.073170732,1972,3
-0.236842105,0.210526316,0.335468375,-1.012249724,-0.482332155,-0.089563863,0.236686392,0.078383397,-0.019379845,1983,11
-0.344262295,0.249643367,0.161616162,-1.703525309,0.1461038955,-0.158705701,-0.47619047700000006,-0.17746636,0.092857143,1998,7
-0.018518519,0.277408638,0.34469697,0.491450501,0.1545454545,-0.028428094,1.31868132,-0.201752518,0.422222222,1996,2
-0.1875,0.359394704,0.167302799,1.296538322,0.0669144975,-0.414754098,2.783269962,0.530156675,0.333333333,2003,5
0.023809524,0.332635983,0.253164557,-0.951984313,-0.4431818175,-0.139784946,-0.24666666599999998,-0.119000047,0.22972973,2005,6
0.185185185,0.189597315,0.225148683,0.17228993,-0.0947368425,-0.134848485,7.199999999999999,-0.260490217,0.035714286,1995,12
-0.152542373,0.300484653,0.015107914,5.60892241,0.3346153845,0.095652174,0.186486486,-0.235603552,-0.145454545,1996,12
-0.196428571,0.147222222,0.142120766,-1.091600789,0.7207792215000001,-0.093415008,-0.18813559200000002,-0.204835032,0.096590909,1999,9
-0.316666667,0.172554348,0.138072454,1.202784444,0.8793103455,-0.196620584,-0.7916666670000001,-0.198398648,-0.065420561,1999,3
-0.180555556,0.538599641,0.866807611,-0.373185662,-0.6576354675,0.062340967,2.899082568,-0.302795451,-0.25,1978,5
0.233333333,-0.326946108,-0.211516534,-3.19069227,1.6612903229999998,0.648894668,-6.830000001,0.114436686,0.017316017,1980,11
-0.355263158,0.202898551,0.492844365,-5.626357244,0.24463519350000001,0.061349693,8.004545453999999,0.30885909,-0.042553191,1983,5
0.36,0.021538462,0.215986395,2.37494219,-0.1328125005,-0.124076809,1.366197183,-0.271841453,0.037037037,1995,11
0.227272727,-0.045634921,0.077298617,-1.376003526,0.578571429,0.412878788,1.374999999,0.373139598,0.3875,1970,7
-0.043478261,0.079032258,-0.083533654,-0.661867127,-0.3581314875,-0.267716535,-0.6267857130000001,-0.21335025,0.34375,1988,3
0.170212766,-0.281758958,0.045124899,8.139800884,0.759740259,0.394299287,3.1467889920000003,-0.189199151,-0.183574879,1968,5
0.070175439,0.086538462,0.16080402,-0.93065389,-0.35496183150000005,0.670305677,-1.179999999,0.002905307,-0.295454545,1969,12
-0.116883117,-0.105900151,-0.389937107,-2.5087748,1.1360294115,0.15892054,-0.671641791,0.590220823,-0.291666667,1976,3
-0.015873016,0.195121951,0.602960969,-1.339778123,-0.14634146399999998,0.475206612,-0.5249999999999999,-0.029439807,-0.228070175,1969,11
0.482142857,-0.221642764,-0.155526142,-0.405688635,0.0461538465,0.550218341,-2.436,-0.236385763,0.1,1979,11
0.14893617,-0.059221658,-0.019433198,-1.189813603,-0.5500000005,0.096354167,-0.505479453,-0.086468239,-0.195219124,1965,3
0.191489362,-0.098138748,0.058626466,-2.672945539,-0.5567010314999999,0.037128713,0.524904216,-0.115471229,0.41509434,1965,1
-0.447916667,0.530612245,0.077941176,-1.087081149,-0.639570552,0.03591954,-0.85074627,0.510402454,0.152,1977,1
-0.340425532,0.231858407,0.049610206,-2.264293126,-0.44767441799999996,0.117820324,0.388636365,0.668266752,0.095890411,1976,9
-0.068181818,0.180863477,0.168502916,1.296538322,0.11753731349999999,-0.385093168,2.82278481,0.550309688,0.141304348,2003,4
0.138888889,0.11190234,0.243033052,-3.959660261,-0.3040540545,-0.179389313,1.433497536,0.340388699,-0.177304965,2003,11
0.622641509,-0.322424242,-0.144611187,-2.382353996,0.5702479335,0.441054092,-3.0999999990000005,-0.217881649,0.090909091,1979,12
0.016129032,0.157706093,0.262959472,-1.85591047,-0.4999999995,0.122708039,-0.734411085,-0.282133682,-0.234042553,1994,11
0.275862069,0.026836158,0.149473684,-5.488216595,-0.1751824815,0.259109312,-1.181818182,-0.21936758,-0.285714286,1979,9
-0.032608696,-0.595135908,-0.561695685,8.195075579,-0.1196319015,-0.355460385,2.029940121,1.048791629,-0.072164948,2010,7
0.181818182,0.67462039,1.277777778,-1.654274918,-0.558,-0.183568678,1.5722222219999997,0.173909717,0.141078838,1972,12
-0.175675676,-0.090460526,-0.213662791,-0.089734335,0.1986754965,-0.178649237,0.855882354,0.480005941,-0.035211268,1992,3
0.0,0.080706179,0.100570613,-0.070484175,0.763803681,-0.00770416,-0.674556213,-0.19296901,-0.311111111,2000,5
-0.375,0.507490637,0.748502994,-0.871128614,-0.518072289,-0.067861716,-0.718604652,0.229446119,-0.025641026,1977,6
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-1.0314465419999999,-0.207030921,0.015151515,1963,2
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.34883721,-0.207030921,-0.164383562,1962,1
0.073170732,0.002314815,0.024096386,0.141573222,0.39473684249999996,0.033264033,-0.5722070850000001,0.162310148,-0.549019608,2001,8
0.133333333,-0.206837607,-0.307877814,-4.86925784,0.759615384,-0.06805075,-4.7647058819999994,0.087279775,-0.186813187,1990,12
-0.071428571,0.197247706,0.093389933,4.129648977,0.536538462,-0.366612111,-1.770491802,0.469095716,-0.285714286,2002,9
-0.188679245,-0.089193825,0.039837398,0.483735148,1.344827586,0.264916468,1.182352941,-0.177628229,-0.075471698,1967,9
0.105263158,0.279411765,0.092943201,-2.993798814,-0.42366412200000003,0.449275362,-0.669230769,-0.242749654,-0.085106383,2018,9
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,1.6218750000000002,-0.207030921,0.245901639,1963,6
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.6111111105,0.024509804,1.749999999,-0.207030921,0.11627907,1964,7
-0.375,0.329787234,0.720689655,-2.262573737,-0.15686274449999998,-0.044444444,1.485981309,-0.213113684,0.391304348,2013,7
0.125,0.3046875,0.225296443,-1.709306273,-0.3305084745,0.101234568,-2.0348525459999998,-0.188466426,-0.113636364,2005,10
-0.105882353,-0.563961486,-0.527684564,-2.387994402,-0.6094674555,-0.415011038,-16.65,1.032273232,-0.125,2010,9
-0.340659341,0.798429319,0.99197861,-2.190997523,-0.7879999995,-0.091859597,-0.09323583299999999,-0.178063023,-0.057142857,1984,10
-0.321428571,0.206535948,0.14549483,0.054357723,0.1520270265,-0.124203822,-0.45857142900000003,-0.205005529,0.102362205,1998,6
-0.432692308,0.883886256,1.386831276,-1.289363964,-0.7591836735,0.077131258,-1.2442748099999998,-0.234815766,0.5,1978,1
0.014084507,0.306345733,1.064070352,-2.190997523,-0.704166666,-0.156705539,0.9751692989999999,-0.19508628,0.060606061,1984,11
-0.102564103,-0.123076923,-0.417844954,-1.250666202,0.1994219655,0.144927536,-1.081967214,0.540504837,-0.088888889,1976,5
-0.104477612,0.195121951,-0.080413555,-2.272815297,-0.182608695,-0.401938852,0.12849162,-0.155110639,0.118644068,1987,4
-0.227272727,-0.092105263,-0.157738095,2.580769628,0.013452915,-0.162642948,3.049382715,0.322149252,0.016129032,1992,10
0.491803279,-0.525465839,-0.588558856,-0.47999358,1.194610779,0.486126526,-3.888888888,0.398998098,0.139534884,1981,11
-0.134328358,0.509355509,0.73512476,-4.162568066,0.2131578945,-0.162884927,0.642384105,-0.311349583,-0.172043011,1985,8
-0.420454545,0.466783217,0.083333333,-1.087081149,-0.5563636365,0.024965326,-0.732692307,0.474227067,0.222222222,1977,2
-0.209677419,-0.084130019,-0.203233256,0.811246602,1.6000000005000001,0.092857143,4.533632286,-0.266104725,-0.85,1967,4
0.22,0.078461538,0.244165171,3.785804132,-0.2121212115,0.010903427,-0.43073047799999997,-0.239061493,-0.076190476,1995,8
0.078947368,-0.026343519,-0.052238806,-3.599170278,0.981675393,0.0,3.0134529150000002,0.241947107,0.727272727,2001,11
-0.539325843,0.660777385,0.625215889,-2.65621394,0.0706521735,-0.235880399,2.014285713,-0.220855446,0.642857143,2013,6
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.34883721,-0.207030921,-0.196721311,1962,3
0.129032258,-0.153005464,0.034931912,-1.217380405,-0.42323651400000006,0.132413793,2.368421052,-0.158261268,0.375,1990,1
0.107142857,-0.063968668,-0.124926341,0.273527853,-0.4090909095,-0.134820563,-0.7826086950000001,-0.236288507,-0.227272727,1988,6
-0.352941176,0.266773163,0.135725429,-0.11920784,-0.255494505,-0.253213368,0.04883721,-0.183453789,0.054054054,1997,12
-0.234375,0.173535792,-0.078696343,-0.918917938,-0.786885246,0.229007634,-0.859967052,-0.315573837,-0.287128713,1966,2
0.350877193,0.418454936,0.436746988,-0.322689063,-0.54484305,-0.15676359,-3.0821917800000005,0.000834831,-0.308900524,1973,4
-0.47311828,-0.058510638,0.316546763,-1.224308289,0.290874525,-0.376899696,-1.407079647,-0.137135337,-0.227272727,2012,4
0.170212766,-0.086294416,0.037433155,-3.199388053,-0.42000000000000004,0.024509804,-0.34883721,-0.207030921,0.117117117,1962,5
-0.518072289,0.327380952,0.446153846,4.121046924,0.14591439750000001,-0.482384824,-0.375,-0.201109917,0.402597403,2013,1
1.043478261,-0.00877193,-0.060585885,-1.24127833,-0.5544747075,-0.007309942,-3.4013377919999996,-0.228653342,1.072727273,1973,10
0.020408163,0.137741047,0.129496403,-0.983028701,0.019736842499999997,0.23880597,-0.416129031,-0.20080309,0.055555556,1996,8
0.111111111,0.197424893,0.212686567,0.340059575,-0.5063091479999999,-0.126482213,0.159695817,-0.256400706,-0.05952381,2017,8
-0.342465753,0.470472441,0.465065502,-0.820420973,-0.06936416249999999,-0.194029851,-0.056756757,-0.049400626,0.120300752,1994,3
0.117647059,-0.130275229,0.255895197,-0.009438364,-0.036290322,0.326315789,-1.437096774,-0.12855439,-0.371428571,1969,3
0.129032258,0.04973822,0.652173913,-1.339778123,0.23195876249999997,0.375968992,0.555555555,-0.066380177,-0.771177945,1969,10
0.285714286,0.186936937,0.276709402,-1.821232749,0.7820512814999999,-0.091836735,-0.612244899,-0.33606802,0.177777778,2016,2
0.0,0.340112994,0.243243243,0.322872309,-0.41979522150000004,-0.192949907,-1.520710059,0.223179495,0.107142857,2004,4
0.179104478,-0.602898551,-0.654471545,3.110508554,1.1742424245,-0.270491803,-5.600619195,1.125676783,0.875,2009,7
0.1,-0.052631579,-0.158508159,-0.441711545,-0.3484251975,-0.105314961,-1.052738337,-0.239533483,-0.185185185,1988,5
0.26984127,-0.353982301,-0.296658986,-0.593011659,2.2653061230000002,0.565379826,-4.181818182,0.229541982,0.016736402,1981,1
-0.074074074,0.419354839,0.190239044,0.155255767,0.27092510999999997,-0.444839858,0.20400000000000001,-0.303823968,-0.01754386,2016,8
-0.228915663,0.832432432,0.871851041,-6.688068054,-0.1309523805,-0.241258741,0.8999999999999999,-0.254453092,0.240740741,1985,5
0.25,0.158396947,0.169831224,-1.709306273,-0.309012876,0.126550868,-0.7524429959999999,-0.205116368,0.358974359,2005,11
-0.040540541,-0.570462232,-0.532653061,-0.752036987,-0.341945289,-0.204690832,-8.25,1.218344348,0.328358209,2010,3
0.304347826,-0.347368421,-0.276305829,-1.938257625,0.3046875,0.196517413,-1.512857142,-0.285341541,0.322580645,1966,6
0.140625,-0.274678112,-0.362491253,3.690588748,0.5769230774999999,-0.069954128,1.4249999999999998,0.272882036,0.119298246,1991,3
0.020408163,-0.136286201,0.10594947,-3.457257343,0.8076923069999999,0.263403263,4.253164557,-0.110665091,-0.161290323,1968,8
0.0,0.343782654,0.186006826,-0.715868521,-0.519230769,-0.160243408,0.422976501,-0.119760902,0.298245614,2005,5
